experiment_id,run_id,source_project,motion,method,config_label,seed,status,metrics_source,rollout_source,command_source,video_source,log_source,artifact_ref,notes
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_b_structure-horizon_control-h80_c40-jump-s512_i2_h80_c40_k8-seed0,spider,jump,g1_wbc_joint_global,s512_i2_h80_c40_k8,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_b_structure/horizon_control/h80_c40/jump/jump_s512_i2_h80_c40_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_b_structure-horizon_control-h80_c40-jump-s512_i2_h80_c40_k8-seed0,stage_b_structure/horizon_control/h80_c40
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_b_structure-iterations-jump-s512_i1_h40_c20_k8-seed0,spider,jump,g1_wbc_joint_global,s512_i1_h40_c20_k8,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_b_structure/iterations/jump/jump_s512_i1_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_b_structure-iterations-jump-s512_i1_h40_c20_k8-seed0,stage_b_structure/iterations
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_b_structure-iterations-jump-s512_i3_h40_c20_k8-seed0,spider,jump,g1_wbc_joint_global,s512_i3_h40_c20_k8,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_b_structure/iterations/jump/jump_s512_i3_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_b_structure-iterations-jump-s512_i3_h40_c20_k8-seed0,stage_b_structure/iterations
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_b_structure-knot-jump-s512_i2_h40_c20_k4-seed0,spider,jump,g1_wbc_joint_global,s512_i2_h40_c20_k4,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_b_structure/knot/jump/jump_s512_i2_h40_c20_k4_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_b_structure-knot-jump-s512_i2_h40_c20_k4-seed0,stage_b_structure/knot
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_b_structure-knot-jump-s512_i2_h40_c20_k12-seed0,spider,jump,g1_wbc_joint_global,s512_i2_h40_c20_k12,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_b_structure/knot/jump/jump_s512_i2_h40_c20_k12_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_b_structure-knot-jump-s512_i2_h40_c20_k12-seed0,stage_b_structure/knot
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_b_structure-knot-jump-s512_i2_h40_c20_k16-seed0,spider,jump,g1_wbc_joint_global,s512_i2_h40_c20_k16,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_b_structure/knot/jump/jump_s512_i2_h40_c20_k16_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_b_structure-knot-jump-s512_i2_h40_c20_k16-seed0,stage_b_structure/knot
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_c_mechanisms-command_reg005-jump-s128_i2_h40_c20_k8_reg0.005-seed0,spider,jump,g1_wbc_joint_global,s128_i2_h40_c20_k8_reg0.005,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_reg005/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_c_mechanisms-command_reg005-jump-s128_i2_h40_c20_k8_reg0.005-seed0,stage_c_mechanisms/command_reg005
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_c_mechanisms-command_reg005-jump-s256_i2_h40_c20_k8_reg0.005-seed0,spider,jump,g1_wbc_joint_global,s256_i2_h40_c20_k8_reg0.005,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_reg005/jump/jump_s256_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_c_mechanisms-command_reg005-jump-s256_i2_h40_c20_k8_reg0.005-seed0,stage_c_mechanisms/command_reg005
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_c_mechanisms-command_reg005-jump-s512_i2_h40_c20_k8_reg0.005-seed0,spider,jump,g1_wbc_joint_global,s512_i2_h40_c20_k8_reg0.005,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_reg005/jump/jump_s512_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_c_mechanisms-command_reg005-jump-s512_i2_h40_c20_k8_reg0.005-seed0,stage_c_mechanisms/command_reg005
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_c_mechanisms-command_smooth0001-jump-s128_i2_h40_c20_k8_smooth0.0001-seed0,spider,jump,g1_wbc_joint_global,s128_i2_h40_c20_k8_smooth0.0001,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_smooth0001/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_c_mechanisms-command_smooth0001-jump-s128_i2_h40_c20_k8_smooth0.0001-seed0,stage_c_mechanisms/command_smooth0001
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_c_mechanisms-command_smooth0001-jump-s256_i2_h40_c20_k8_smooth0.0001-seed0,spider,jump,g1_wbc_joint_global,s256_i2_h40_c20_k8_smooth0.0001,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_smooth0001/jump/jump_s256_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_c_mechanisms-command_smooth0001-jump-s256_i2_h40_c20_k8_smooth0.0001-seed0,stage_c_mechanisms/command_smooth0001
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_c_mechanisms-command_smooth0001-jump-s512_i2_h40_c20_k8_smooth0.0001-seed0,spider,jump,g1_wbc_joint_global,s512_i2_h40_c20_k8_smooth0.0001,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_smooth0001/jump/jump_s512_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_c_mechanisms-command_smooth0001-jump-s512_i2_h40_c20_k8_smooth0.0001-seed0,stage_c_mechanisms/command_smooth0001
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_c_mechanisms-warm_best-jump-s128_i2_h40_c20_k8_warm_best1.0-seed0,spider,jump,g1_wbc_joint_global,s128_i2_h40_c20_k8_warm_best1.0,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/warm_best/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_c_mechanisms-warm_best-jump-s128_i2_h40_c20_k8_warm_best1.0-seed0,stage_c_mechanisms/warm_best
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_c_mechanisms-warm_best-jump-s256_i2_h40_c20_k8_warm_best1.0-seed0,spider,jump,g1_wbc_joint_global,s256_i2_h40_c20_k8_warm_best1.0,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/warm_best/jump/jump_s256_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_c_mechanisms-warm_best-jump-s256_i2_h40_c20_k8_warm_best1.0-seed0,stage_c_mechanisms/warm_best
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_c_mechanisms-warm_best-jump-s512_i2_h40_c20_k8_warm_best1.0-seed0,spider,jump,g1_wbc_joint_global,s512_i2_h40_c20_k8_warm_best1.0,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/warm_best/jump/jump_s512_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_c_mechanisms-warm_best-jump-s512_i2_h40_c20_k8_warm_best1.0-seed0,stage_c_mechanisms/warm_best
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_c_mechanisms-warm_mean_decay08-jump-s128_i2_h40_c20_k8_warm_mean0.8-seed0,spider,jump,g1_wbc_joint_global,s128_i2_h40_c20_k8_warm_mean0.8,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/warm_mean_decay08/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_c_mechanisms-warm_mean_decay08-jump-s128_i2_h40_c20_k8_warm_mean0.8-seed0,stage_c_mechanisms/warm_mean_decay08
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_c_mechanisms-warm_mean_decay08-jump-s256_i2_h40_c20_k8_warm_mean0.8-seed0,spider,jump,g1_wbc_joint_global,s256_i2_h40_c20_k8_warm_mean0.8,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/warm_mean_decay08/jump/jump_s256_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_c_mechanisms-warm_mean_decay08-jump-s256_i2_h40_c20_k8_warm_mean0.8-seed0,stage_c_mechanisms/warm_mean_decay08
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_c_mechanisms-warm_mean_decay08-jump-s512_i2_h40_c20_k8_warm_mean0.8-seed0,spider,jump,g1_wbc_joint_global,s512_i2_h40_c20_k8_warm_mean0.8,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/warm_mean_decay08/jump/jump_s512_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_c_mechanisms-warm_mean_decay08-jump-s512_i2_h40_c20_k8_warm_mean0.8-seed0,stage_c_mechanisms/warm_mean_decay08
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-render-input-jump-sweetpoint-s512-seed1,spider,jump,g1_wbc_joint_global,sweetpoint_s512_i2_h40_c20_k8_seed1_saved_rollout,1,complete,spider/outputs/g1_wbc_mechanism_20260623/render_inputs/jump_s512_i2_h40_c20_k8_sig004_010_018_seed1/metrics.json,spider/outputs/g1_wbc_mechanism_20260623/render_inputs/jump_s512_i2_h40_c20_k8_sig004_010_018_seed1/rollout.npz,spider/outputs/g1_wbc_mechanism_20260623/render_inputs/jump_s512_i2_h40_c20_k8_sig004_010_018_seed1/mpc_command.npz,spider/outputs/g1_wbc_mechanism_20260623/videos/jump_sweetpoint_best_s128_spider_baseline_3panel.mp4,,artifacts#jump-3panel-video,generated for qualitative comparison video
