experiment_id,run_id,source_project,motion,method,checkpoint,config_label,seed,status,success,score,root_pos_error_mean,body_global_pos_error_mean,ee_global_pos_error_mean,global_sum,body_local_pos_error_mean,ee_local_pos_error_mean,local_sum,contact_mismatch_rate,control_delta_mean,joint_acc_mean,duration_sec,artifact_ref,notes
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_L142_smooth005__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__ccbdf534,spider,qixing,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-1.521741644665599,0.05671781674027443,0.06438763439655304,0.07133092731237411,0.1924363784,0.0291590616106987,0.04664290323853493,0.07580196485,0.21937499940395355,0.234929159283638,90.21534729003906,118.475,artifacts#local_transfer_20260622__candidates__jg_s128_L142_smooth005__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__ccbdf534,success
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_L142_smooth005__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__8c4aa3f8,spider,walk,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-1.2389254510402679,0.07249210774898529,0.07718012481927872,0.07894304394721985,0.2286152765,0.023453017696738243,0.03677653148770332,0.06022954918,0.14499999582767487,0.2247738391160965,112.35499572753906,121.96,artifacts#local_transfer_20260622__candidates__jg_s128_L142_smooth005__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__8c4aa3f8,success
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_L145_smooth005__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__9dd113b5,spider,qixing,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-1.5224467854946853,0.06141682341694832,0.06657084822654724,0.07171769440174103,0.199705366,0.02777577005326748,0.04434945806860924,0.07212522812,0.21812500059604645,0.22674594819545746,89.626220703125,117.045,artifacts#local_transfer_20260622__candidates__jg_s128_L145_smooth005__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__9dd113b5,success
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_L145_smooth005__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__affc90c4,spider,walk,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-1.1329114384949208,0.06618946045637131,0.07042441517114639,0.07185105979442596,0.2084649354,0.021721692755818367,0.03347603976726532,0.05519773252,0.12937499582767487,0.2304440438747406,112.93869018554688,119.994,artifacts#local_transfer_20260622__candidates__jg_s128_L145_smooth005__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__affc90c4,success
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_L148_posture__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6b386168,spider,qixing,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-1.5429368775337935,0.06201170012354851,0.0679391399025917,0.07304244488477707,0.2029932849,0.027561241760849953,0.04392946511507034,0.07149070688,0.22499999403953552,0.22042697668075562,84.49358367919922,117.734,artifacts#local_transfer_20260622__candidates__jg_s128_L148_posture__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6b386168,success
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_L148_posture__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__284bf289,spider,walk,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-1.1877161853015423,0.07036323845386505,0.07503186911344528,0.07702907174825668,0.2224241793,0.022793684154748917,0.03491431474685669,0.0577079989,0.1368750035762787,0.21252690255641937,106.32329559326172,118.752,artifacts#local_transfer_20260622__candidates__jg_s128_L148_posture__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__284bf289,success
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_v14_control__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__218e54f5,spider,qixing,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-1.547614347562194,0.062240827828645706,0.0683465376496315,0.07340411096811295,0.2039914764,0.028708508238196373,0.04567977786064148,0.0743882861,0.22374999523162842,0.22686225175857544,87.83319854736328,115.189,artifacts#local_transfer_20260622__candidates__jg_s128_v14_control__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__218e54f5,success
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_v14_control__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__0b1b80d1,spider,walk,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-1.099699355661869,0.04850666970014572,0.05382852628827095,0.05604748800396919,0.158382684,0.022113896906375885,0.0338236503303051,0.05593754724,0.14000000059604645,0.20339824259281158,103.71337890625,120.713,artifacts#local_transfer_20260622__candidates__jg_s128_v14_control__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__0b1b80d1,success
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L138_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__66725237,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.385425395518541,0.08687680214643478,0.09377531707286835,0.10192855447530746,0.2825806737,0.02894090674817562,0.045348260551691055,0.0742891673,0.3737500011920929,0.46766406297683716,222.65835571289062,120.961,artifacts#local_upper_bound_20260622__candidates__jg_s128_L138_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__66725237,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L140_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__07d48ae1,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.273226770013571,0.07793169468641281,0.0864071249961853,0.09306284785270691,0.2574016675,0.028804851695895195,0.044411998242139816,0.07321684994,0.35624998807907104,0.4807562828063965,227.3616485595703,122.085,artifacts#local_upper_bound_20260622__candidates__jg_s128_L140_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__07d48ae1,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L142_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__03fcd3b8,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.370943445712328,0.08215086907148361,0.09077835083007812,0.09993899613618851,0.272868216,0.028690125793218613,0.044802743941545486,0.07349286973,0.3725000023841858,0.45394688844680786,219.5839385986328,122.386,artifacts#local_upper_bound_20260622__candidates__jg_s128_L142_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__03fcd3b8,metric_failure
